day,path,pv,total_time
"2017-11-24T08:56:10.000Z","/multi-browesr-test/","1","11.601","0"
"2017-11-29T08:54:06.000Z","/multi-browesr-test/","1","63.407","0"
"2017-11-21T14:31:37.000Z","/multi-browesr-test/","1","52.398","0"
"2017-11-28T08:47:25.000Z","/multi-browesr-test/","1","13.4","0"
"2017-11-29T06:55:57.000Z","/multi-browesr-test/","1","18.801","0"
"2017-11-30T05:57:37.000Z","/multi-browesr-test/","1","20.601","0"
"2017-11-21T02:58:33.000Z","/multi-browesr-test/","1","63.801","0"
"2017-11-23T07:11:13.000Z","/multi-browesr-test/","1","10.479","0"
"2017-11-22T05:26:30.000Z","/multi-browesr-test/","1","35.599","0"
"2017-11-22T03:06:15.000Z","/multi-browesr-test/","1","73.191","0"
"2017-11-21T01:41:51.000Z","/multi-browesr-test/","1","11.402","0"
"2017-11-30T06:33:24.000Z","/multi-browesr-test/","1","58.605","0"
"2017-11-24T06:56:29.000Z","/multi-browesr-test/","1","50.164","0"
"2017-11-23T07:12:58.000Z","/multi-browesr-test/","1","54.402","0"
"2017-11-29T08:50:10.000Z","/multi-browesr-test/","1","40.601","0"
"2017-11-28T12:02:21.000Z","/multi-browesr-test/","1","11.828","0"
"2017-11-22T07:36:41.000Z","/multi-browesr-test/","1","18.8","0"
"2017-11-22T05:24:56.000Z","/multi-browesr-test/","1","11.601","0"
"2017-11-30T06:20:49.000Z","/multi-browesr-test/","1","71.798","0"
"2017-12-04T03:55:48.000Z","/multi-browesr-test/","1","46.399","0"
"2017-11-29T08:49:14.000Z","/multi-browesr-test/","1","13.797","0"
"2017-12-04T03:56:53.000Z","/multi-browesr-test/","1","57.212","0"
"2017-11-21T14:30:46.000Z","/multi-browesr-test/","1","20.197","0"
"2017-11-30T07:20:16.000Z","/multi-browesr-test/","1","10.202","0"
"2017-11-24T14:13:07.000Z","/multi-browesr-test/","1","11.6","0"
"2017-12-01T02:56:19.000Z","/multi-browesr-test/","1","30.601","0"
"2017-11-28T14:19:46.000Z","/multi-browesr-test/","1","11.2","0"
"2017-11-28T08:47:00.000Z","/multi-browesr-test/","1","30.801","0"
"2017-11-22T01:58:45.000Z","/multi-browesr-test/","1","16.8","0"
"2017-11-28T12:03:49.000Z","/multi-browesr-test/","1","10.817","0"
"2017-11-24T05:57:58.000Z","/multi-browesr-test/","1","25.802","0"
"2017-11-27T13:50:05.000Z","/multi-browesr-test/","1","10.033","0"
"2017-11-21T08:29:18.000Z","/multi-browesr-test/","1","19.822","0"
"2017-12-01T08:26:40.000Z","/kufu-docker-meetup/","1","18","0"
"2017-12-01T08:25:18.000Z","/kufu-docker-meetup/","1","13.202","0"
"2017-12-01T03:42:36.000Z","/kufu-docker-meetup/","1","10.202","0"
"2017-11-25T16:49:58.000Z","/js_multi_threading/","1","11.002","0"
"2017-11-30T21:56:27.000Z","/js_multi_threading/","1","19.601","0"
"2017-11-24T01:19:08.000Z","/js_multi_threading/","1","76.199","0"
"2017-11-27T13:33:24.000Z","/js_multi_threading/","1","64.604","0"
"2017-11-22T07:47:40.000Z","/js_multi_threading/","1","12.4","0"
"2017-12-03T18:08:38.000Z","/js_multi_threading/","1","28.965","0"
"2017-11-24T04:46:58.000Z","/js_multi_threading/","1","21.799","0"
"2017-11-22T07:53:47.000Z","/js_multi_threading/","1","55.199","0"
"2017-11-24T04:26:02.000Z","/js_multi_threading/","1","10.468","0"
"2017-11-27T13:32:19.000Z","/js_multi_threading/","1","14.599","0"
"2017-11-21T06:57:04.000Z","/js_multi_threading/","1","18.001","0"
"2017-11-22T07:48:20.000Z","/js_multi_threading/","1","39.799","0"
"2017-11-21T05:40:21.000Z","/js_multi_threading/","1","16","0"
"2017-11-24T01:14:40.000Z","/js_multi_threading/","1","36.405","0"
"2017-11-24T01:11:30.000Z","/js_multi_threading/","1","18.999","0"
"2017-11-29T03:18:05.000Z","/js_multi_threading/","1","15.669","0"
"2017-11-29T03:18:20.000Z","/js_multi_threading/","1","14.644","0"
"2017-11-24T04:47:27.000Z","/js_multi_threading/","1","28.601","0"
"2017-11-27T08:18:34.000Z","/js_multi_threading/","1","3.403","0"
"2017-11-25T16:51:28.000Z","/js_multi_threading/","1","39.002","0"
"2017-12-03T18:08:08.000Z","/js_multi_threading/","1","11.893","0"
"2017-11-30T21:58:30.000Z","/js_multi_threading/","1","51.803","0"
"2017-11-27T13:30:22.000Z","/js_multi_threading/","1","4.601","0"
"2017-11-24T01:21:22.000Z","/js_multi_threading/","1","105.4","0"
"2017-11-27T08:17:02.000Z","/js_multi_threading/","1","69.596","0"
"2017-12-01T02:04:58.000Z","/js_multi_threading/","1","77.798","0"
"2017-11-27T08:15:52.000Z","/js_multi_threading/","1","7.002","0"
"2017-11-22T07:51:59.000Z","/js_multi_threading/","1","40.598","0"
"2017-11-30T21:57:39.000Z","/js_multi_threading/","1","41.398","0"
"2017-11-27T02:41:01.000Z","/js_multi_threading/","1","14.708","0"
"2017-11-29T03:18:52.000Z","/js_multi_threading/","1","31.293","0"
"2017-11-21T05:41:54.000Z","/js_multi_threading/","1","48.401","0"
"2017-11-25T16:50:18.000Z","/js_multi_threading/","1","19.601","0"
"2017-11-24T01:11:11.000Z","/js_multi_threading/","1","11.001","0"
"2017-12-01T02:03:40.000Z","/js_multi_threading/","1","20.4","0"
"2017-11-24T01:15:49.000Z","/js_multi_threading/","1","68.995","0"
"2017-11-24T01:12:32.000Z","/js_multi_threading/","1","38.792","0"
"2017-11-24T05:35:45.000Z","/js_multi_threading/","1","30.065","0"
"2017-11-22T07:52:51.000Z","/js_multi_threading/","1","54.599","0"
"2017-11-30T22:03:15.000Z","/js_multi_threading/","1","73.801","0"
"2017-11-22T07:49:56.000Z","/js_multi_threading/","1","15.001","0"
"2017-11-27T13:30:11.000Z","/js_multi_threading/","1","53.004","0"
"2017-11-30T22:02:02.000Z","/js_multi_threading/","1","62.604","0"
"2017-11-24T05:59:17.000Z","/js_multi_threading/","1","41.415","0"
"2017-11-24T01:16:36.000Z","/js_multi_threading/","1","47.003","0"
"2017-12-03T18:07:58.000Z","/js_multi_threading/","1","19.724","0"
"2017-11-27T13:32:04.000Z","/js_multi_threading/","1","30.202","0"
"2017-11-22T07:57:31.000Z","/js_multi_threading/","1","71.397","0"
"2017-11-24T04:23:51.000Z","/js_multi_threading/","1","10.168","0"
"2017-12-01T08:42:43.000Z","/js_multi_threading/","1","18.001","0"
"2017-11-24T04:26:22.000Z","/js_multi_threading/","1","20.052","0"
"2017-11-21T05:40:34.000Z","/js_multi_threading/","1","14.2","0"
"2017-11-30T21:56:08.000Z","/js_multi_threading/","1","10.8","0"
"2017-12-01T08:42:25.000Z","/js_multi_threading/","1","11.999","0"
"2017-11-30T21:56:57.000Z","/js_multi_threading/","1","30.205","0"
"2017-11-27T02:41:16.000Z","/js_multi_threading/","1","15.969","0"
"2017-11-27T08:19:26.000Z","/js_multi_threading/","1","51.397","0"
"2017-11-22T07:56:19.000Z","/js_multi_threading/","1","90.397","0"
"2017-11-27T08:14:00.000Z","/js_multi_threading/","1","23.003","0"
"2017-12-01T02:05:08.000Z","/js_multi_threading/","1","3.597","0"
"2017-11-21T06:56:46.000Z","/js_multi_threading/","1","12.001","0"
"2017-11-25T16:50:49.000Z","/js_multi_threading/","1","32.198","0"
"2017-11-21T05:41:05.000Z","/js_multi_threading/","1","30.4","0"
"2017-11-24T01:17:52.000Z","/js_multi_threading/","1","75.999","0"
"2017-11-22T11:37:16.000Z","/linuxkit-tutorial/","1","10.045","0"
"2017-11-24T01:59:31.000Z","/linuxkit-tutorial/","1","10.17","0"
"2017-11-30T01:33:09.000Z","/linuxkit-tutorial/","1","13.462","0"
"2017-11-28T06:39:04.000Z","/linuxkit-tutorial/","1","13.052","0"
"2017-11-24T02:08:19.000Z","/linuxkit-tutorial/","1","12.423","0"
"2017-12-02T02:33:26.000Z","/linuxkit-tutorial/","1","11.827","0"
"2017-11-27T14:49:36.000Z","/linuxkit-tutorial/","1","41.191","0"
"2017-11-29T09:26:23.000Z","/linuxkit-tutorial/","1","26.761","0"
"2017-11-25T08:30:17.000Z","/linuxkit-tutorial/","1","29.201","0"
"2017-12-01T07:58:21.000Z","/linuxkit-tutorial/","1","25.41","0"
"2017-11-22T11:39:08.000Z","/linuxkit-tutorial/","1","41.581","0"
"2017-12-04T08:01:25.000Z","/linuxkit-tutorial/","1","22.17","0"
"2017-12-01T07:59:12.000Z","/linuxkit-tutorial/","1","40.764","0"
"2017-12-04T08:01:03.000Z","/linuxkit-tutorial/","1","10.082","0"
"2017-11-29T09:25:57.000Z","/linuxkit-tutorial/","1","15.257","0"
"2017-11-24T01:59:51.000Z","/linuxkit-tutorial/","1","21.181","0"
"2017-11-24T16:22:01.000Z","/linuxkit-tutorial/","1","10.126","0"
"2017-11-30T01:35:55.000Z","/linuxkit-tutorial/","1","42.527","0"
"2017-11-24T01:51:17.000Z","/linuxkit-tutorial/","1","49.535","0"
"2017-11-24T01:53:30.000Z","/linuxkit-tutorial/","1","73.365","0"
"2017-12-01T08:50:20.000Z","/linuxkit-tutorial/","1","28.2","0"
"2017-11-30T01:36:58.000Z","/linuxkit-tutorial/","1","63.064","0"
"2017-12-02T22:44:25.000Z","/linuxkit-tutorial/","1","0.158","0"
"2017-11-22T11:38:27.000Z","/linuxkit-tutorial/","1","29.508","0"
"2017-11-28T01:47:15.000Z","/linuxkit-tutorial/","1","75.231","0"
"2017-12-01T07:58:31.000Z","/linuxkit-tutorial/","1","11.356","0"
"2017-12-02T14:12:42.000Z","/linuxkit-tutorial/","1","0.2","0"
"2017-11-24T09:50:41.000Z","/linuxkit-tutorial/","1","9.956","0"
"2017-11-24T09:51:06.000Z","/linuxkit-tutorial/","1","26.271","0"
"2017-11-24T01:56:45.000Z","/linuxkit-tutorial/","1","83.625","0"
"2017-11-29T09:26:43.000Z","/linuxkit-tutorial/","1","19.267","0"
"2017-11-30T01:33:36.000Z","/linuxkit-tutorial/","1","26.884","0"
"2017-12-04T07:54:38.000Z","/linuxkit-tutorial/","1","26.835","0"
"2017-12-02T14:12:32.000Z","/linuxkit-tutorial/","1","62.4","0"
"2017-11-24T09:50:30.000Z","/linuxkit-tutorial/","1","27.403","0"
"2017-11-27T14:34:20.000Z","/linuxkit-tutorial/","1","15.202","0"
"2017-11-24T01:50:27.000Z","/linuxkit-tutorial/","1","45.736","0"
"2017-12-03T04:53:50.000Z","/linuxkit-tutorial/","1","52.622","0"
"2017-12-01T08:49:32.000Z","/linuxkit-tutorial/","1","12.41","0"
"2017-11-24T02:09:07.000Z","/linuxkit-tutorial/","1","29.241","0"
"2017-11-24T01:48:53.000Z","/linuxkit-tutorial/","1","10.798","0"
"2017-11-27T14:46:54.000Z","/linuxkit-tutorial/","1","30.4","0"
"2017-11-24T09:52:37.000Z","/linuxkit-tutorial/","1","51.684","0"
"2017-11-24T01:49:42.000Z","/linuxkit-tutorial/","1","19.39","0"
"2017-12-03T10:10:18.000Z","/linuxkit-tutorial/","1","45.399","0"
"2017-11-28T06:38:51.000Z","/linuxkit-tutorial/","1","17.35","0"
"2017-11-30T01:39:19.000Z","/linuxkit-tutorial/","1","91.014","0"
"2017-11-28T08:54:10.000Z","/linuxkit-tutorial/","1","27.6","0"
"2017-12-04T07:53:49.000Z","/linuxkit-tutorial/","1","18.716","0"
"2017-12-04T07:53:31.000Z","/linuxkit-tutorial/","1","16.524","0"
"2017-11-25T08:29:50.000Z","/linuxkit-tutorial/","1","13.001","0"
"2017-11-28T06:39:34.000Z","/linuxkit-tutorial/","1","30.313","0"
"2017-11-30T01:37:48.000Z","/linuxkit-tutorial/","1","50.045","0"
"2017-11-24T01:49:22.000Z","/linuxkit-tutorial/","1","30.569","0"
"2017-12-02T02:33:13.000Z","/linuxkit-tutorial/","1","18.278","0"
"2017-11-24T01:52:18.000Z","/linuxkit-tutorial/","1","60.342","0"
"2017-11-30T01:33:57.000Z","/linuxkit-tutorial/","1","20.368","0"
"2017-11-22T11:37:37.000Z","/linuxkit-tutorial/","1","21.104","0"
"2017-11-24T02:00:20.000Z","/linuxkit-tutorial/","1","29.233","0"
"2017-11-27T14:34:36.000Z","/linuxkit-tutorial/","1","14.999","0"
"2017-11-26T19:44:12.000Z","/linuxkit-tutorial/","1","10.449","0"
"2017-11-24T02:08:38.000Z","/linuxkit-tutorial/","1","19.014","0"
"2017-11-24T09:51:45.000Z","/linuxkit-tutorial/","1","39.549","0"
"2017-12-01T08:51:04.000Z","/linuxkit-tutorial/","1","42.794","0"
"2017-11-30T07:04:24.000Z","/webdb-forum-2016/","1","12.201","0"
"2017-11-27T08:28:28.000Z","/banditalgorithms/","1","16.401","0"
"2017-11-30T05:44:09.000Z","/banditalgorithms/","1","9.603","0"
"2017-11-22T01:07:31.000Z","/banditalgorithms/","1","50.931","0"
"2017-11-22T01:08:32.000Z","/banditalgorithms/","1","60.553","0"
"2017-11-28T02:43:05.000Z","/banditalgorithms/","1","50.203","0"
"2017-11-28T02:44:33.000Z","/banditalgorithms/","1","0.601","0"
"2017-11-27T08:28:56.000Z","/banditalgorithms/","1","27.6","0"
"2017-11-22T01:34:38.000Z","/banditalgorithms/","1","10.391","0"
"2017-12-01T02:10:22.000Z","/banditalgorithms/","1","17.8","0"
"2017-11-27T04:59:16.000Z","/banditalgorithms/","1","21.602","0"
"2017-11-27T04:57:52.000Z","/banditalgorithms/","1","12","0"
"2017-12-01T02:10:05.000Z","/banditalgorithms/","1","12.202","0"
"2017-11-28T09:19:14.000Z","/banditalgorithms/","1","20.196","0"
"2017-11-22T01:05:57.000Z","/banditalgorithms/","1","31.177","0"
"2017-11-30T05:44:21.000Z","/banditalgorithms/","1","17.597","0"
"2017-11-30T05:44:04.000Z","/banditalgorithms/","1","46.802","0"
"2017-11-22T01:06:40.000Z","/banditalgorithms/","1","43.562","0"
"2017-11-28T02:42:14.000Z","/banditalgorithms/","1","22.203","0"
"2017-11-27T05:00:06.000Z","/banditalgorithms/","1","50.804","0"
"2017-11-29T07:40:34.000Z","/banditalgorithms/","1","13.798","0"
"2017-11-22T01:05:07.000Z","/banditalgorithms/","1","10.587","0"
"2017-11-22T01:05:27.000Z","/banditalgorithms/","1","19.574","0"
"2017-11-23T17:22:09.000Z","/banditalgorithms/","1","22.203","0"
"2017-11-27T06:26:10.000Z","/aruduino-datadog/","1","10.148","0"
"2017-11-27T06:27:01.000Z","/aruduino-datadog/","1","30.8","0"
"2017-12-01T09:04:03.000Z","/aruduino-datadog/","1","41.2","0"
"2017-11-22T05:44:44.000Z","/aruduino-datadog/","1","11.2","0"
"2017-11-22T05:45:03.000Z","/aruduino-datadog/","1","18.8","0"
"2017-11-26T13:31:53.000Z","/aruduino-datadog/","1","20.199","0"
"2017-11-21T00:43:59.000Z","/aruduino-datadog/","1","18.2","0"
"2017-11-24T04:07:54.000Z","/aruduino-datadog/","1","22.6","0"
"2017-11-25T12:13:02.000Z","/aruduino-datadog/","1","23.344","0"
"2017-12-01T02:35:28.000Z","/aruduino-datadog/","1","10.903","0"
"2017-11-29T06:53:43.000Z","/aruduino-datadog/","1","61.804","0"
"2017-11-27T06:26:30.000Z","/aruduino-datadog/","1","19.851","0"
"2017-11-26T13:32:27.000Z","/aruduino-datadog/","1","33.4","0"
"2017-11-21T00:43:40.000Z","/aruduino-datadog/","1","11.8","0"
"2017-11-29T06:52:41.000Z","/aruduino-datadog/","1","52.804","0"
"2017-11-25T12:13:32.000Z","/aruduino-datadog/","1","30.934","0"
"2017-11-24T08:06:05.000Z","/aruduino-datadog/","1","31.793","0"
"2017-11-21T16:36:31.000Z","/aruduino-datadog/","1","30.59","0"
"2017-11-24T08:05:33.000Z","/aruduino-datadog/","1","20.011","0"
"2017-12-01T04:18:21.000Z","/aruduino-datadog/","1","14.187","0"
"2017-11-29T06:51:09.000Z","/aruduino-datadog/","1","32.4","0"
"2017-12-01T04:18:43.000Z","/aruduino-datadog/","1","22.757","0"
"2017-12-01T09:04:34.000Z","/aruduino-datadog/","1","31.2","0"
"2017-11-24T08:05:13.000Z","/aruduino-datadog/","1","10.198","0"
"2017-11-21T16:36:00.000Z","/aruduino-datadog/","1","19.904","0"
"2017-12-01T09:03:21.000Z","/aruduino-datadog/","1","19.599","0"
"2017-11-29T06:51:48.000Z","/aruduino-datadog/","1","39.806","0"
"2017-11-29T06:49:29.000Z","/aruduino-datadog/","1","10.6","0"
"2017-12-04T11:39:41.000Z","/aruduino-datadog/","1","19.995","0"
"2017-11-29T06:49:48.000Z","/aruduino-datadog/","1","19.401","0"
"2017-11-22T05:45:43.000Z","/aruduino-datadog/","1","40.802","0"
"2017-11-22T11:04:52.000Z","/aruduino-datadog/","1","48.408","0"
"2017-12-03T21:37:06.000Z","/aruduino-datadog/","1","30.8","0"
"2017-11-22T09:02:17.000Z","/aruduino-datadog/","1","19.338","0"
"2017-11-26T13:31:33.000Z","/aruduino-datadog/","1","10.601","0"
"2017-11-21T16:35:40.000Z","/aruduino-datadog/","1","10.196","0"
"2017-12-04T11:39:21.000Z","/aruduino-datadog/","1","10.004","0"
"2017-11-22T09:01:57.000Z","/aruduino-datadog/","1","11.936","0"
"2017-11-25T12:12:39.000Z","/aruduino-datadog/","1","10.773","0"
"2017-12-01T09:05:35.000Z","/aruduino-datadog/","1","61.402","0"
"2017-11-28T05:50:15.000Z","/inside_bigquery/","1","30.599","0"
"2017-11-30T01:27:26.000Z","/inside_bigquery/","1","35.599","0"
"2017-11-30T01:26:17.000Z","/inside_bigquery/","1","22.398","0"
"2017-11-22T07:31:06.000Z","/inside_bigquery/","1","54.002","0"
"2017-11-22T05:47:18.000Z","/inside_bigquery/","1","17.411","0"
"2017-11-30T01:10:58.000Z","/inside_bigquery/","1","50.411","0"
"2017-11-30T01:09:26.000Z","/inside_bigquery/","1","22.401","0"
"2017-11-24T03:57:25.000Z","/inside_bigquery/","1","19.383","0"
"2017-11-29T03:46:34.000Z","/inside_bigquery/","1","35.643","0"
"2017-12-02T14:28:05.000Z","/inside_bigquery/","1","42.495","0"
"2017-11-22T03:03:26.000Z","/inside_bigquery/","1","15.4","0"
"2017-11-30T03:38:21.000Z","/inside_bigquery/","1","31.78","0"
"2017-12-02T14:29:11.000Z","/inside_bigquery/","1","65.612","0"
"2017-11-30T01:31:29.000Z","/inside_bigquery/","1","125.199","0"
"2017-11-22T03:03:41.000Z","/inside_bigquery/","1","15.201","0"
"2017-12-02T14:29:58.000Z","/inside_bigquery/","1","47.278","0"
"2017-11-30T01:26:51.000Z","/inside_bigquery/","1","33.801","0"
"2017-11-28T05:50:35.000Z","/inside_bigquery/","1","18.401","0"
"2017-11-28T05:50:59.000Z","/inside_bigquery/","1","43.6","0"
"2017-11-28T05:49:25.000Z","/inside_bigquery/","1","11.801","0"
"2017-11-30T01:08:53.000Z","/inside_bigquery/","1","29.603","0"
"2017-12-02T17:29:12.000Z","/inside_bigquery/","1","15.721","0"
"2017-11-22T07:28:27.000Z","/inside_bigquery/","1","8","0"
"2017-11-30T01:29:24.000Z","/inside_bigquery/","1","42.801","0"
"2017-11-22T07:29:12.000Z","/inside_bigquery/","1","40.804","0"
"2017-12-02T14:26:32.000Z","/inside_bigquery/","1","10.06","0"
"2017-11-29T03:44:46.000Z","/inside_bigquery/","1","21.086","0"
"2017-11-22T07:28:17.000Z","/inside_bigquery/","1","48.003","0"
"2017-11-28T05:51:07.000Z","/inside_bigquery/","1","32","0"
"2017-11-30T01:10:07.000Z","/inside_bigquery/","1","42.002","0"
"2017-11-21T02:40:19.000Z","/inside_bigquery/","1","10.8","0"
"2017-11-24T03:57:55.000Z","/inside_bigquery/","1","31.023","0"
"2017-11-27T09:09:25.000Z","/inside_bigquery/","1","50.199","0"
"2017-11-27T09:08:14.000Z","/inside_bigquery/","1","10.003","0"
"2017-11-22T07:30:11.000Z","/inside_bigquery/","1","59.802","0"
"2017-11-22T05:46:29.000Z","/inside_bigquery/","1","11.2","0"
"2017-12-02T14:27:23.000Z","/inside_bigquery/","1","30.988","0"
"2017-11-22T03:04:11.000Z","/inside_bigquery/","1","30.199","0"
"2017-11-28T05:49:45.000Z","/inside_bigquery/","1","20.198","0"
"2017-11-28T05:50:17.000Z","/inside_bigquery/","1","11.6","0"
"2017-11-22T05:47:02.000Z","/inside_bigquery/","1","32","0"
"2017-12-02T17:29:26.000Z","/inside_bigquery/","1","15.92","0"
"2017-11-30T01:09:04.000Z","/inside_bigquery/","1","9.401","0"
"2017-12-02T14:26:52.000Z","/inside_bigquery/","1","19.935","0"
"2017-11-30T01:28:38.000Z","/inside_bigquery/","1","71.801","0"
"2017-11-29T11:01:18.000Z","/inside_bigquery/","1","20.999","0"
"2017-11-21T02:40:40.000Z","/inside_bigquery/","1","21.002","0"
"2017-11-24T03:57:05.000Z","/inside_bigquery/","1","10.604","0"
"2017-11-21T02:41:10.000Z","/inside_bigquery/","1","30.199","0"
"2017-11-22T07:28:38.000Z","/inside_bigquery/","1","5.801","0"
"2017-11-24T07:15:43.000Z","/firebase-webapp/","1","41.201","0"
"2017-11-21T07:32:29.000Z","/firebase-webapp/","1","10.198","0"
"2017-11-24T14:04:03.000Z","/firebase-webapp/","1","17.601","0"
"2017-11-30T08:16:31.000Z","/firebase-webapp/","1","27.011","0"
"2017-12-04T14:51:22.000Z","/firebase-webapp/","1","83.865","0"
"2017-12-04T01:55:32.000Z","/firebase-webapp/","1","52.199","0"
"2017-11-28T07:29:10.000Z","/firebase-webapp/","1","11.711","0"
"2017-11-24T07:25:42.000Z","/firebase-webapp/","1","22.398","0"
"2017-12-04T01:58:11.000Z","/firebase-webapp/","1","70.199","0"
"2017-12-01T02:27:28.000Z","/firebase-webapp/","1","40.998","0"
"2017-11-24T07:15:01.000Z","/firebase-webapp/","1","25.6","0"
"2017-11-29T05:47:09.000Z","/firebase-webapp/","1","0.199","0"
"2017-11-28T08:45:38.000Z","/firebase-webapp/","1","30.944","0"
"2017-11-28T07:32:04.000Z","/firebase-webapp/","1","72.16","0"
"2017-11-23T17:25:05.000Z","/firebase-webapp/","1","39.974","0"
"2017-11-21T03:09:44.000Z","/firebase-webapp/","1","14.401","0"
"2017-11-26T06:14:09.000Z","/firebase-webapp/","1","23.2","0"
"2017-12-01T01:45:12.000Z","/firebase-webapp/","1","12.203","0"
"2017-11-30T02:14:38.000Z","/firebase-webapp/","1","8.8","0"
"2017-11-27T07:18:51.000Z","/firebase-webapp/","1","63.599","0"
"2017-11-23T02:26:43.000Z","/firebase-webapp/","1","10.197","0"
"2017-11-28T08:05:07.000Z","/firebase-webapp/","1","29.637","0"
"2017-12-04T01:57:01.000Z","/firebase-webapp/","1","65.601","0"
"2017-12-04T03:25:35.000Z","/firebase-webapp/","1","20.803","0"
"2017-11-22T00:50:04.000Z","/firebase-webapp/","1","21.801","0"
"2017-11-24T18:17:13.000Z","/firebase-webapp/","1","22.372","0"
"2017-11-24T06:44:46.000Z","/firebase-webapp/","1","32.957","0"
"2017-12-04T01:59:49.000Z","/firebase-webapp/","1","20.203","0"
"2017-11-27T09:19:15.000Z","/firebase-webapp/","1","12.248","0"
"2017-11-22T07:33:07.000Z","/firebase-webapp/","1","9.2","0"
"2017-12-02T07:55:56.000Z","/firebase-webapp/","1","40.801","0"
"2017-12-01T03:01:09.000Z","/firebase-webapp/","1","0.821","0"
"2017-11-30T08:16:04.000Z","/firebase-webapp/","1","10.186","0"
"2017-11-29T00:00:23.000Z","/firebase-webapp/","1","10.312","0"
"2017-11-21T05:55:50.000Z","/firebase-webapp/","1","15.201","0"
"2017-11-27T07:17:47.000Z","/firebase-webapp/","1","53.999","0"
"2017-11-23T17:25:54.000Z","/firebase-webapp/","1","10.05","0"
"2017-11-23T07:01:47.000Z","/firebase-webapp/","1","16.2","0"
"2017-11-22T07:23:23.000Z","/firebase-webapp/","1","40.2","0"
"2017-11-22T02:40:46.000Z","/firebase-webapp/","1","87.801","0"
"2017-11-28T14:29:13.000Z","/firebase-webapp/","1","22.798","0"
"2017-11-27T12:19:28.000Z","/firebase-webapp/","1","22.201","0"
"2017-11-22T07:22:11.000Z","/firebase-webapp/","1","20.201","0"
"2017-11-29T05:05:03.000Z","/firebase-webapp/","1","35.4","0"
"2017-11-29T05:47:20.000Z","/firebase-webapp/","1","20.403","0"
"2017-11-28T03:45:53.000Z","/firebase-webapp/","1","21.192","0"
"2017-12-01T02:39:02.000Z","/firebase-webapp/","1","84.595","0"
"2017-11-22T17:27:13.000Z","/firebase-webapp/","1","36.599","0"
"2017-12-04T04:20:21.000Z","/firebase-webapp/","1","10.605","0"
"2017-11-22T02:39:18.000Z","/firebase-webapp/","1","61.201","0"
"2017-11-28T07:20:37.000Z","/firebase-webapp/","1","10.196","0"
"2017-11-24T06:43:53.000Z","/firebase-webapp/","1","10.539","0"
"2017-11-28T07:29:28.000Z","/firebase-webapp/","1","18.588","0"
"2017-11-23T02:26:32.000Z","/firebase-webapp/","1","30.407","0"
"2017-11-21T07:32:49.000Z","/firebase-webapp/","1","19.802","0"
"2017-11-26T06:15:28.000Z","/firebase-webapp/","1","41.006","0"
"2017-11-23T08:41:02.000Z","/firebase-webapp/","1","34.548","0"
"2017-11-28T05:52:46.000Z","/firebase-webapp/","1","10.004","0"
"2017-11-21T02:07:33.000Z","/firebase-webapp/","1","56.4","0"
"2017-11-22T07:33:31.000Z","/firebase-webapp/","1","24.799","0"
"2017-11-24T07:25:20.000Z","/firebase-webapp/","1","10.402","0"
"2017-11-21T01:15:28.000Z","/firebase-webapp/","1","12.6","0"
"2017-11-28T02:53:14.000Z","/firebase-webapp/","1","24.801","0"
"2017-11-30T08:35:21.000Z","/firebase-webapp/","1","12.2","0"
"2017-11-24T07:11:38.000Z","/firebase-webapp/","1","14.801","0"
"2017-11-29T05:03:44.000Z","/firebase-webapp/","1","20.601","0"
"2017-11-27T07:16:23.000Z","/firebase-webapp/","1","16.997","0"
"2017-11-27T12:13:51.000Z","/firebase-webapp/","1","20.201","0"
"2017-11-24T07:03:44.000Z","/firebase-webapp/","1","62.286","0"
"2017-12-01T02:13:04.000Z","/firebase-webapp/","1","2.599","0"
"2017-11-29T06:12:36.000Z","/firebase-webapp/","1","62.599","0"
"2017-12-01T02:13:53.000Z","/firebase-webapp/","1","57.801","0"
"2017-11-29T05:46:59.000Z","/firebase-webapp/","1","42.403","0"
"2017-12-04T11:50:16.000Z","/firebase-webapp/","1","14","0"
"2017-11-22T02:37:02.000Z","/firebase-webapp/","1","37.999","0"
"2017-11-28T07:20:27.000Z","/firebase-webapp/","1","44.207","0"
"2017-12-04T04:53:22.000Z","/firebase-webapp/","1","21.2","0"
"2017-11-28T02:38:53.000Z","/firebase-webapp/","1","17.995","0"
"2017-11-23T17:24:26.000Z","/firebase-webapp/","1","37.971","0"
"2017-11-22T07:05:59.000Z","/firebase-webapp/","1","11.189","0"
"2017-11-28T07:30:46.000Z","/firebase-webapp/","1","77.028","0"
"2017-12-04T03:25:15.000Z","/firebase-webapp/","1","10.8","0"
"2017-11-28T01:30:52.000Z","/firebase-webapp/","1","62.488","0"
"2017-11-24T07:26:53.000Z","/firebase-webapp/","1","34.801","0"
"2017-11-29T06:09:15.000Z","/firebase-webapp/","1","10.801","0"
"2017-12-03T11:59:51.000Z","/firebase-webapp/","1","20.401","0"
"2017-11-26T16:40:10.000Z","/firebase-webapp/","1","14.4","0"
"2017-11-28T00:24:47.000Z","/firebase-webapp/","1","40.962","0"
"2017-11-27T09:21:45.000Z","/firebase-webapp/","1","36.379","0"
"2017-11-22T01:48:44.000Z","/firebase-webapp/","1","11.001","0"
"2017-11-28T16:04:21.000Z","/firebase-webapp/","1","19.588","0"
"2017-11-27T09:19:02.000Z","/firebase-webapp/","1","18.465","0"
"2017-12-03T02:47:38.000Z","/firebase-webapp/","1","20.001","0"
